user_id,commerce_id,view,comment,like,fav,share,rate,asset_id
488ca654-e1cf-41c9-bbc4-2e1def17fb16,6a46535777cc02aa6151691c,1,,1,1,0,2.6,0d26b29e-8b90-4130-b2f7-4b6cc0e33506
ff149115-fae4-41c5-a408-5b0dad892523,6a46535720602a3aed51563e,1,,1,1,0,2.6,
376d3288-c5db-4eec-a2b9-8b22b63ab0fb,6a4653571c7ff9cbb25161a4,1,,1,0,0,3.1,3a1cd1a1-458c-4de6-aa6e-e5e86e31aea1
51be52ba-b4d8-4e0b-a7b3-f284af2754e4,6a465357a9cb21e256517a83,1,我们有专业的摄影棚，可满足各种场景拍摄需求。,0,1,1,3.1,
e9ce67c3-71d6-470f-a315-5f0b737e07fd,6a4653573d6e28e053515c06,1,我们对此非常感兴趣，可以约时间详聊。,0,1,1,2.6,
72a031fb-f186-4228-a8db-f842dd5c01ba,6a465357b11b9c30895159d9,1,我们的优势在于能把品牌故事讲好，不止是拍得好看。,1,1,0,4.2,
3ce5634f-af5c-43e6-946f-d2efad9f7a09,6a4653573e008ded13517595,1,团队持有多项影视行业专业资格证书。,0,0,0,3.5,4cef8eeb-1c52-496a-8fab-75477c4b8904
37b9042d-1950-4a7f-ac5f-60bb285f2b04,6a465357f514e1df4c517688,1,团队配备多套稳定器和跟焦系统，运镜丝滑。,1,0,1,2.4,
3af67401-bd99-4598-83f5-544c05199acd,6a465357d8cbb6dd705151d3,1,我们可以提供营销角度的建议，让视频更有商业价值。,1,1,0,2.8,e30b9518-ef48-4570-addb-013a76905a0c
6790decd-a8bb-4298-8c9d-93653ec758f2,6a4653572aece4c843516264,1,想问一下，这个项目对视频的时长有硬性要求吗？,0,0,0,3.8,920d472c-1eec-4ac9-ae7e-cc55ec93580e
0760241b-083d-4cd0-bad5-bbd6f0e40c86,6a46535752c5c87b4051569f,1,我们有专业的后期制作团队和全套剪辑设备。,1,0,0,3,52f1f7be-f601-49e2-a307-c71ebba3739a
4909d60c-89ba-4b2a-a6c0-549c36baa271,6a46535787b6d1d13a5162af,1,团队中有成员此前就在这个行业工作过，非常了解。,1,1,0,2.4,
2746724d-41c7-4a1f-967a-8bd839af975b,6a465357189a30b595515b60,1,我们做过同类产品的推广视频，转化效果很好。,1,1,1,2.7,
6307e9a4-afae-4078-babb-6f17006dbd49,6a4653576c7b689685516b87,1,拥有电影级拍摄设备，画面质感有保证。,1,1,1,2.2,0dae0ef1-b861-40eb-a085-048938a55491
9e4f4167-df3b-418b-a198-7646000d7b38,6a465357545fa50814515701,1,团队中有成员此前就在这个行业工作过，非常了解。,1,1,1,3.6,2c52e38a-6388-4e89-9d33-82ce5ced3d1f
13a347b2-afff-4806-b3ff-269ac70f72c4,6a46535787bc971d83517fea,1,非常期待能参与这个项目，我们团队很匹配！,1,0,1,3.1,3bf449f9-7a47-422f-892b-6da8071fcf10
f2bc3531-ee01-4c90-8eb5-0f9232acb86d,6a4653577f8e0e63d9516f6a,1,,1,0,1,2.2,9443daac-b62a-49fc-9186-81f08832a0ca
00e4cf93-9cbb-44a2-92d5-677f9cb419ca,6a465357b915c80dc2516f6c,1,我们不只是拍视频，更懂得如何用视频帮品牌增长。,1,0,1,2.6,766a073b-a268-4dd5-bc33-696451631c2f
d4a4f808-6c1e-4091-aa60-bfd243ed7b07,6a46535789b720fffe515371,1,我们熟悉这个品类的用户心理，知道怎么拍能打动他们。,0,1,0,3.7,
03bb32e7-c099-4ac5-b947-fc1a74baae9d,6a465357c690a60447515a6d,1,非常有意向合作，我们团队可以快速响应。,0,0,0,3,
20ef2475-90be-4864-898e-6845abe57317,6a465357c559d161f55161b5,1,团队有五年以上商业拍摄经验，作品质量有保障。,0,1,0,3.2,998c9e13-6daa-438d-b15a-e411d94403c7
717bb0d3-e345-4252-bd81-1cd8d82af45c,6a4653574bc8ddc8285158b4,1,,1,1,0,2.5,67da1c90-28a6-4d6b-934f-9389fba2fa72
3c4e4b83-722b-4d43-96c8-3a59e874c010,6a465357df21fc8b76515cbe,1,我们会提供多轮修改，直到您满意为止。,1,1,1,2.6,
69206f60-4d3a-4e19-af25-7e52d7a20543,6a4653577a17ff66c5516227,1,从专业角度建议，这个视频可以用电影级调色提升质感。,0,1,0,3.3,a881994e-e518-4b52-9082-5e622e4eacab
a767061d-9a29-49fb-b568-8f7558c05f87,6a4653573ab15235565165a6,1,我们之前做的类似视频播放量超百万，效果显著。,0,0,0,2.1,187ae830-58cd-4647-ad2c-34de63618c1f
54d14ae8-d06d-430f-8ec2-b72deeecbb9e,6a4653577d2cd94a925178cf,1,拥有跨行业的拍摄经验，能够快速适应不同需求。,1,1,1,2.6,
5f3b1a8c-abe0-41aa-b77e-d1a4d6255005,6a465357cb5d0eca9b517519,1,这个需求我们团队非常感兴趣，请给我们一个机会。,1,1,0,1.5,
5ee40987-33ed-4622-a7ef-8ffd6f4f330f,6a4653574f7951b2cc51749f,1,我们擅长品牌类视频拍摄，有大量成功案例。,1,0,0,2.9,
88a8228b-7d52-4eb8-930f-b32e08b32033,6a46535778174dbbab517d3e,1,我们更注重理解品牌内核，而不仅仅是执行拍摄。,1,0,1,2.5,e795c426-e772-46c5-80e1-4f1c3b2a64c0
55623c9d-539f-418b-a173-53437c6f4aea,6a465357bb7a05fbc7517134,1,,1,1,0,4.1,ba626297-de79-4533-9aa4-c817731bbadb
9c0876af-dbfd-46de-b071-0cce41b79fc9,6a465357a24a43cfe5516d35,1,,1,1,1,2,96897a52-e5bc-4a82-9f9f-32c61d4b6ec7
7d56ea23-ee75-450d-8174-0a1df8abe576,6a465357cb67668dd9515c85,1,,0,0,1,3.7,e0e99330-860c-436d-af02-c9da9a0257f2
dc391ae0-95b1-4eec-9a87-fa218358e3b4,6a4653575e975b5c69516b84,1,执行过程中我们会安排专人跟进，确保每个环节到位。,0,0,0,3.2,c5dba486-e693-4108-8954-585dc9134b66
dc96846e-a2a1-4f28-a1ec-f14988cd8220,6a46535784977f05fc517673,1,公司通过了ISO质量管理体系认证，流程规范。,1,0,0,2.2,
0115a6bf-50fe-4877-928d-40015441e75f,6a46535748f27f46965167ce,1,团队每个成员都有多年行业经验，配合默契。,1,0,1,1.9,
9b890a12-9bbf-4576-8b62-3e6c26957394,6a465357dd0672f2f95174da,1,我们比一般团队更懂品牌营销，视频能带来实际转化。,1,1,0,3.7,
eda70e1a-55fb-440e-bc79-9f32e56f43c2,6a4653573cefb5df11517f4d,1,团队在创意策划和拍摄执行方面都有很强的人才。,0,1,1,4.2,a8ec103e-da44-4a88-84e2-c4192dc8208c
3c2f047c-00e8-4c6a-a665-e729bd8a99d5,6a465357f1dfcb5b705168fd,1,团队响应速度快，沟通效率高，可以节省您的时间。,0,0,0,1,ac02f9ba-24a9-4bcb-befc-055a26e7b8a4
a727bb0c-fd38-4a75-983a-5d5b6e0e0116,6a465357af6c78e43e517a75,1,,1,0,0,3,48334a1c-aac7-4c1d-a5f7-693ad8f3a814
5cfd2f6e-5bd5-4d5e-9546-54f82a04905c,6a465357062976b2e2516723,1,非常有意向合作，我们团队可以快速响应。,0,0,0,4.9,2c139b0a-6182-4c00-9b89-3344f20266b1
a722b4d4-18a8-4c98-8a9c-977c20a50b0a,6a465357e5c888206e5158af,1,我们做的项目多次被客户用作内部培训案例。,1,0,0,3.5,
3d955885-8b8c-40dd-8624-8646ac0fc496,6a4653571adf54a5c7517ecc,1,我们有丰富的行业拍摄经验，曾服务过多家知名品牌。,1,1,0,3.6,
ea93fc88-1880-4c18-8a6a-2208e0626201,6a465357bbde1159605168bd,1,,0,0,1,1.2,284cf3ef-f106-4eb7-be90-c306569eb3ec
49629a35-39ff-4693-9ab3-7242e6df6370,6a465357aa68965acd517fb3,1,拥有电影级拍摄设备，画面质感有保证。,1,1,0,4.7,34b2f9a6-e15b-414c-9bdf-7c9aa08bdab7
49c0c0d7-c628-4f66-94b4-748553babea5,6a465357a530efc8ac5166b5,1,团队响应速度快，沟通效率高，可以节省您的时间。,0,1,0,2,5079cb9a-2526-42ff-8d06-efc1ab3938c7
5a3e5313-ca91-43e0-9742-93be162c4846,6a465357c20965e338515fa0,1,行业经验丰富，知道什么样的内容在这个领域最有效。,0,1,0,2.3,0e4ea75f-e04a-4844-be0b-34b330e1a9df
8a9ee3bc-0bca-448e-bccd-0b5f63bcc614,6a4653571de611e70d5164c8,1,,1,1,1,3.1,afc4ebd4-fffa-495d-b69f-3806adbed497
b88f176d-23eb-400b-a902-64d6fb2d1404,6a4653579d349a9e8d515d42,1,我们可以用故事化的表达方式让品牌更深入人心。,1,1,0,4,e1cd725b-ea22-429b-9c12-12b44402ce5a
2924cbe2-cc61-437c-aafa-db97af9930c7,6a465357fd80cd2fe1515c32,1,,0,0,0,4.3,ba267d91-5151-42c9-980d-06f0050e644f
358157fd-e22a-46a2-b72b-49b5334458f0,6a4653570b04b2c7b75166d7,1,方案上我们可以出三个不同方向供您选择。,0,0,1,1,
13ba5e95-1ecb-4461-85db-c8f40cbb4d71,6a465357d81b7f59f15152bf,1,我们可以先出一版创意方案，您看看方向是否合适。,1,1,0,2.2,c2753b2f-fee5-45a9-a976-0a4ec87efeea
3a821d62-c0fd-445c-9a2f-05674673c913,6a4653572e52642c6c517e11,1,请问这个项目需要多次修改和打磨吗？,1,0,1,2.7,a0375af9-5729-49ae-b0b3-6c67cd416204
bf49192d-fd1e-47b9-94b4-84f59ff36c5e,6a465357b555eadee1515605,1,我们也，专业团队对此类拍摄很熟悉，希望能参与竞标。,0,0,0,4.2,
85450ecf-9573-429a-b2c8-ed874f10c30f,6a465357364904c7365163f3,1,我们团队有很多独特的创意视角，可以跟您分享。,1,1,1,1.5,
7d9925a1-0b3c-472b-9b9b-f0c800b09bb6,6a46535744daeb7f46516e3e,1,正好我们团队擅长这块，希望能有机会合作。,0,1,1,4,4b913fe8-4cf0-41a9-8532-38fe2dab6ca2
e301ed91-4a1f-4960-8710-ca878bb9b4d8,6a465357cb6423a186516909,1,团队包括编导、摄像、灯光、后期等全职人员。,0,0,1,2.6,
6f76c14a-6503-4f34-9d87-d38de5cf11d2,6a4653577eebbec7f65172dd,1,我们的导演有多年广告片拍摄经验，审美在线。,0,1,0,2.3,e7466078-61a5-49e1-a4fc-f2960218e6d0
ab2b3ad7-edca-4228-92ad-9a4701bb4284,6a465357646a2d9fa6517107,1,我们是政府认证的影视制作企业，资质齐全。,0,1,1,3.2,29bf509b-8bb9-41ad-ba8e-f81bb690e929
d4db66e6-836b-47b2-8494-8d37b84e8be9,6a46535708c5306ec35157f4,1,,1,1,1,2.6,a6950eac-7b89-4a2c-8ef2-2c567a9aa651
71db3c91-8ace-4d43-bd30-4881870dfee8,6a4653577b169c675d516ca7,1,我们团队拍过很多同类型的视频，经验丰富，可以看作品。,1,1,0,4.2,50564abf-205a-4368-bf47-2dea8180e4c2
75056f6b-fafd-4fe3-81b2-c80b905f4905,6a4653578bd209b26d516ce2,1,同样的，我们想到几个不错的创意方向，可以约时间详细聊。,0,1,0,2.1,
74ae956d-a6a8-4156-94fa-f07aea7f7311,6a465357e1693c5da2515424,1,我们有专业的灯光器材和布光团队，保证画质。,0,1,0,2.8,0f57073f-48c2-4d56-a998-46fbbea18dee
45eed959-2339-4061-a4ce-d5b67dde0db8,6a4653577305cd186a515bd2,1,团队成员各有所长，能够提供全方位的服务。,1,0,0,2.3,bb36e2d0-c0e1-4480-b82d-4a10b77f75dc
f7f808dd-0111-435b-b29c-d5f15a562f8a,6a4653570cbc8eb09651785a,1,,0,0,1,1,
5ac3c309-5518-4918-a73f-9c2e776fda94,6a46535787bf694bcd517002,1,,1,1,1,3.5,a6acaa57-79cd-4d31-983a-79c36bfe3d4c
b4b18b7c-137c-4325-ba1b-6eed0b735104,6a4653575c1fe5287a515638,1,我们有丰富的行业拍摄经验，曾服务过多家知名品牌。,0,0,1,2.3,
fe31fe5e-a00a-42b4-a86a-1bf972b65f89,6a465357e9636cfe12516204,1,团队每个成员都有多年行业经验，配合默契。,0,0,0,4,
e854eb10-5c7c-4d57-9b55-8508ad4a0350,6a4653576d10b41ac251585d,1,这个项目我们很感兴趣！团队非常擅长这类拍摄。,0,0,0,3.4,e285b27b-80f0-43b6-9d6b-d2db44256751
8a43d3cf-2c28-41eb-9302-522d4c694918,6a46535719d7976b23518019,1,我们提供完善的售后服务，交付后有修改需求也响应。,0,0,0,5,4d5b6e8e-8f58-4335-a1bd-ad6d18a59a4d
88faa07f-d659-47c0-9538-7c80a8f91d5f,6a46535792689deaae515970,1,我们团队在创意和执行方面都有很强的实力。,1,1,1,3.2,d97bcafb-672d-455a-8ec8-fe865ec86a7d
5e8f78f1-2837-42d4-8fbb-4d66304bbf5a,6a465357e2d216b027515b7b,1,,0,0,1,1.8,c0b956b8-fc9e-48bb-9fdc-702ea3cfaa96
f1ee3786-7d4f-4dec-ae02-6a1417993bb6,6a4653573d87b7b5f35174a2,1,我们可以提供分镜脚本、拍摄、后期全流程服务。,1,0,1,3.6,d8b5c2e3-6fdf-4b95-abcb-fc7063df8b17
26f73c9a-b7eb-43c2-9742-d585fff26ec8,6a465357b17c19d609517590,1,我们自有全套专业拍摄设备，包括4K电影机、灯光等。,0,0,0,2.1,ae2b5b93-c90a-4c86-b7f5-60aed96a1958
88bc373e-7b1a-48a9-93b7-74bf47a2f0f0,6a4653570aae4f63e3517766,1,团队在短视频领域有深入研究，擅长打造爆款内容。,1,1,0,1.4,
47ef6a4e-f724-4259-88d3-6bf70a2710f3,6a4653571b287b163d5160ea,1,,1,0,0,2.8,51faebf9-a0cb-4653-9045-729281fe1475
676973f5-4352-4c94-89c3-4b1914332936,6a465357cc63dee26d515c0e,1,,1,0,1,3.6,
4a4425c8-fe51-45ba-9ad0-1eee69fdaa68,6a46535728dcf1ac46515d58,1,我们对视觉美学有深入追求，每一帧都精益求精。,1,1,1,3.5,
f590c081-1f59-4ac0-baad-691035631b32,6a4653571caf1629fa51590d,1,,0,1,0,2.7,21eae277-06ef-4fc6-8c21-d6bb16e916d2
16ca5099-e1df-4035-9c47-9c43ae7771a0,6a4653577cbf97f90b516aec,1,我们的优势是创意强，不只是拍画面，更注重讲故事。,1,0,0,3.6,a5093c65-fe7a-47be-9e8e-618f6d58a403
4cfdee44-124b-480e-96bd-8b8c784981d8,6a46535723cf52313551759c,1,,0,1,0,2.9,
872df73e-1b83-4ff5-a1c8-65ebfc00a3ab,6a465357c747c8b136515363,1,,1,0,1,5,eca2e6d1-1bb8-4f80-a96c-009099e812fe
ea978be7-cd11-4157-8b8e-2a69540662b2,6a4653578689a0001d5179c3,1,我们的价格合理，但品质不打折扣，性价比突出。,0,0,1,5,f6d6eec8-88db-444f-afef-3b43fc1575f6
6cc08bbe-54ce-4da2-a283-a1cf25fe9ea9,6a4653577b906b48c4516fc7,1,请问视频的投放平台主要是哪些？我们好适配格式。,1,0,1,4,
d61ed640-e1cb-4638-857a-2fcd237874f8,6a465357ca996ea0f8517ca7,1,看了需求描述，感觉就是为我们团队量身定做的。,1,0,1,3,
f3918844-0b57-4921-84ed-3dc346f479a4,6a4653575bdeb81bef51730b,1,公司有正规营业执照和广播电视制作经营许可证。,1,0,0,4,
91136662-a305-443c-bd24-b8df4dd9d8fb,6a4653579cf55d31aa5176f4,1,您对视频的节奏有偏好吗？快节奏还是舒缓？,0,0,0,2.3,
8b05745d-9ad1-4a7d-9230-9d7968e4bc5a,6a4653574809e6ddf75177df,1,,1,1,0,4.2,1bfd6ad8-786f-49af-b46b-2883c501667b
bc40d7aa-8d93-4297-902c-3a57beb2a189,6a465357c674156ead516879,1,我们可以安排导演上门沟通，深入了解您的需求。,0,0,1,3,
0e07e9ce-30ff-4b7c-b5b7-a45cc13cf1e2,6a465357485d0de3a3517bc2,1,,0,0,0,3.4,
71f7633e-47e5-476d-94e7-e8cc304629d7,6a4653574898d5c350517533,1,请问视频里的产品核心优势是什么？拍摄时可以突出。,0,1,0,2.7,58cf6eda-4961-48ed-8698-78d108e8e89d
76e85556-4d41-4051-9c56-9fc34313ca64,6a4653577916dd974b518002,1,自有专业录音设备，收音质量达到广播级标准。,0,0,0,3.2,fbc0bb87-057d-490c-8cd5-29bdda91ce40
caea7472-2e41-4b79-a13a-2b2e7141f6bd,6a4653573316ecc249515984,1,,1,1,0,2.8,
87f9a787-62cf-46e8-9f22-c09aac29aa0e,6a465357576e59dc8451609d,1,团队在创意和执行上都很有实力，全方位服务。,1,0,0,3.8,
5e38df34-d1e7-4004-8e86-a78c507bef92,6a465357d2dbd1d3ad517b1f,1,这个视频的风格有参考方向吗？还是完全创新？,0,1,1,2.6,6c4a2ff7-d108-4100-81d3-e0b54c11f563
978f93bd-e948-4af2-9df1-e3ef7ea0beea,6a465357ac2425f0c15160d0,1,拥有专业录音棚，可提供高品质配音和音效制作。,0,1,0,4.4,d738020e-1943-43be-824e-79e889146f85
fe2f6284-d508-4360-9ad8-9c3d1737def0,6a4653570a73305105517964,1,,0,1,0,3.7,535f1137-5a61-4517-bc69-3f35a44d8682
a65a7149-6bfd-4465-9b02-f6fefa97ffd2,6a4653571af5d4c1a5517091,1,我们研究过这个行业的头部品牌视频，有深入理解。,1,1,0,1.3,db215b0e-c5c5-4722-a534-c7eeaa0f2d8e
7438fe2b-e82f-4305-8fa7-7a54a9bc94dc,6a465357f5e88eac06517e4b,1,拥有电影级拍摄设备，画面质感有保证。,0,0,1,2.8,56f26f0e-c593-4ba2-9bb3-13580d252377
c40cc6c1-7935-4f50-ab52-2744b149196b,6a4653576b4508a85c51714f,1,,0,0,1,4.2,
9f69f7ff-53c8-4214-b10c-25284ec10fbe,6a465357b3c022807f5152f8,1,我们的作品辨识度高，风格鲜明，不容易同质化。,0,1,1,1.9,
359971b2-faf8-4cc8-bab2-049021631bc4,6a46535781e32047e1516eed,1,我们研究过这个行业的头部品牌视频，有深入理解。,1,1,0,2.6,29874dc2-58e0-468b-a2cc-e290dee15ec5
3404145a-3ee5-4209-9c9f-79036d588322,6a4653571fb281dcfd517928,1,,0,1,0,4.4,b451cad8-aa05-4770-80fe-1904172ea7a6
abec692a-edac-4f92-9a36-67275bd1b280,6a465357e481ccf8e0517c93,1,请问品牌方有指定的色系或字体要求吗？,1,0,0,3.2,a85504ac-3196-4d1c-a68c-386a410708e3
52a20884-262e-4907-9912-58334bd01e13,6a465357bb6be182c1515f07,1,方案上我们可以出三个不同方向供您选择。,1,0,0,3.1,e4008974-0e4d-45cd-a0b7-5246244d5c72
e35dba9e-db63-4895-a042-23830ab59507,6a465357850d0a80cc516635,1,视频的传播目的是什么？提升认知还是促进销售？,1,1,1,4.2,801382a9-a8b5-44d8-9fc4-8ffb41ac8f14
4979028b-1374-4f20-86a0-9790ac6ca0f4,6a4653577353ab89795168f2,1,,0,1,0,2.9,12ca9af1-ed26-4511-8fe6-a17212ce8ee8
6314fde6-487f-45f2-ac79-9f4e8d5ddadf,6a4653573ddedbf092515796,1,正好我们团队擅长这块，希望能有机会合作。,0,1,1,4,5a78fd98-cd4e-4b1e-968e-45590a348813
a145c92f-7bef-4779-a349-4dad0f03850f,6a465357688b80fa76517762,1,,1,1,0,3,6ed832ce-088b-41f1-a086-31bd8c572beb
fbf182f6-bdfa-4617-8562-07bfc54b065d,6a465357f1cf980ade515aa0,1,请问有之前拍摄过的样片可以给我们参考吗？,1,0,0,3.5,45d2bdae-b1e5-448b-a7d8-7bc34fcace5f
7c3bf5ab-7d17-4906-8876-fcda0b5fb67e,6a4653573b1d76af11517c90,1,,1,1,1,3.4,
5a172552-9acf-4e7d-9988-cf1777303c18,6a46535773e8151d6651547d,1,,1,1,0,2.5,
d1616552-b4b1-4d25-8041-f48ad1175086,6a465357f0c81391c2515179,1,我们可以提供合同保障，让合作更放心。,1,1,0,1.3,
3206dfec-0bbd-4987-961e-56b549ec654c,6a4653573419874ea951701c,1,非常期待能参与这个项目，我们团队很匹配！,1,0,0,2.8,cea4c113-236c-424e-8e59-7f61e0cb20b4
fbfc05e3-16b1-4c2c-84c1-0bc6599407b6,6a465357e2d216b027515b7b,1,,0,0,0,3.5,61dbd19c-fc54-41b0-bc37-d690e4687fc3
62a0d5b8-d7c6-410e-b2c2-8e4d54f11ff0,6a4653578cbba0c78c515320,1,我们有大量实战经验，能够应对各种复杂拍摄场景。,0,1,0,1.7,9d4eb062-8617-4bdb-abde-754ae6872294
1adf390a-b049-43f2-a3fb-a2316a7bc41a,6a465357cf4ba9523b515f28,1,,0,1,1,1.8,
ba50341f-482d-4864-9201-02a2e47479e6,6a465357887a3336c85151bf,1,专注商业视频拍摄多年，对品牌视觉有独到理解。,1,0,1,3.3,
dd078a86-011f-44dd-aa97-a6cbe61f546e,6a465357eedae604b5517fcd,1,请问视频里的产品核心优势是什么？拍摄时可以突出。,1,1,1,2.8,
9ddd10ca-ab37-4396-9806-ac364f1788d0,6a465357004e5982165164c1,1,,1,0,0,2.6,
e4f66861-3989-4416-b9e3-9abc982e7694,6a4653578aa4d76f085159a9,1,我们也，每一步都会与您确认，确保方向正确。,1,1,1,3.5,85b5c36e-ba3d-4db7-94b2-58f440108edd
075264ad-d6c8-4dac-ae62-b74ee80cc00b,6a4653572d8bae3c7c516ebf,1,这个品类我们研究过，知道怎么拍最有转化效果。,0,0,1,3.7,
29cc464f-5796-4b1c-8aeb-151b16076406,6a46535799f570fce9517de7,1,公司有正规影视制作资质，可开增值税专用发票。,0,1,0,4.3,d5f26bf4-f977-46c8-9b53-bec1fedf7b6f
aa54159f-4440-4927-9dac-483e74c9049d,6a4653574ac4208da8517c40,1,我们可以提供全流程的项目管理服务，确保按时交付。,0,1,1,3.3,b74df655-bcc8-4967-8d4d-c313e13152b8
813fb103-cb06-4148-a70b-1257bc7f576b,6a465357b777411646517e9b,1,我们有一些新颖的拍摄手法想推荐给您。,1,0,1,3.1,f1168c70-04f3-4b6f-930b-0a733c896ca3
a3113c27-239c-4931-bd02-8b3c7e273d5b,6a46535782fd0f7cdb515437,1,团队持有多项影视行业专业资格证书。,0,1,0,4.3,
18f84a04-4ee3-4a09-993e-90d9386c59e6,6a4653571d6629284c5165cd,1,非常有意向合作，我们团队可以快速响应。,1,1,0,2.3,c0ec04bc-8228-4327-ad84-4267d393867d
89e44c5a-dce0-4500-8d13-4a19e06ae2b9,6a465357bdffb3d7d65152f5,1,我们有档期可以接，而且对这个品类特别熟悉。,0,1,1,4.2,fe6d28ea-656e-4b4e-9701-d31a05a8cd86
0d85f667-3d48-4922-9b7f-1a1e096de5f7,6a4653575eead2c1e6516517,1,团队对此类需求非常有经验，希望能进一步沟通。,0,1,0,2.2,ab0a78d3-9b35-4b35-b178-8f6c3866eb52
2ddabd80-456d-4580-a564-0badd2f48243,6a465357c5486b1681517058,1,我们有专业的摄影棚，可满足各种场景拍摄需求。,0,0,0,2.8,1abeacf9-8278-4767-9d27-034a7d218da1
45cad760-6fc9-42d3-bfc2-8f72d35c50c6,6a4653572b5de8d8bf51654e,1,我们可以先出一版创意方案，您看看方向是否合适。,1,1,1,2.5,27881613-8cf3-4918-b09b-3d20ec58b235
c4955ffd-c791-4e0e-bcb0-5e48b086a0bf,6a46535737e79554f7517842,1,这个项目的KPI是什么？我们好制定对应的策略。,1,1,1,2.3,
7be147c8-0af9-4978-81d4-c295ac1fdffb,6a465357840b84f7a05160fd,1,我们的优势在于能把品牌故事讲好，不止是拍得好看。,0,1,0,4.4,
ac4199a4-e02d-438d-8800-9369f8896973,6a465357fe951dec02517d8e,1,这个视频建议采用故事化叙事，会更打动观众。,0,1,0,3,570ec02e-e130-4cc9-b286-8e16ce48b17e
c8ea5638-131f-43f9-9898-a12a1a369ad6,6a465357f06284f89051534a,1,之前服务过同类品牌的客户，反馈非常好。,0,0,0,1.5,494b56cc-4127-440f-a511-9e0e45a809e2
98839942-353f-4c7b-b9e6-3683255110f7,6a4653572c0f24925c515c2b,1,我们可以做，而且质量有保证，希望能深入聊聊。,1,1,1,2,94238824-0971-4326-aa5f-b320cf21fe4e
b64c3753-897b-466b-8170-b5dbafe3616c,6a4653572d62893b12516c06,1,可以给您看我们过往的案例作品集，风格多样。,1,1,0,2.3,ff9691b0-9c73-4c3f-9d14-92ebcd75060d
e9419a2f-1e8d-40aa-8c89-e8fe6457c763,6a4653575868b4895f517541,1,非常期待能参与这个项目，我们团队很匹配！,1,1,0,2.6,
77b9978b-e986-4314-98dc-7fd78c56484d,6a4653576ba697bf89516b57,1,我们可以提供合同保障，让合作更放心。,0,1,0,2.5,29b3bdce-3b3e-497a-9f61-7b960dcafd8b
51e63eff-3a4a-49e0-8400-03147aba42bd,6a46535744df73c9f1516d76,1,我们是广告协会会员单位，行业信誉良好。,0,0,0,4.1,
318b9188-adc8-464b-91c6-f012da4ec5da,6a465357c73ead2be5515792,1,团队曾获得多个视频类奖项，专业能力得到认可。,1,0,0,3.3,df1d3ffe-5abb-4308-9798-3c05d780b00a
3c948187-2471-4963-8e53-a3e8be11243d,6a46535773fc88705f516469,1,,1,0,0,3.7,684e2eac-fdf9-4fb0-bed2-b40201f97023
dc5b8fb6-662a-4214-a507-920d622996fb,6a4653579b49b155f9517017,1,公司有正规影视制作资质，可开增值税专用发票。,0,0,0,2.4,d05c028a-7af2-4cb6-98d8-8ed1ed58fec0
fa04b2a8-27c1-43c6-aa85-e2d8939f55ce,6a465357d49ad2fdad5170af,1,团队对此类需求非常有经验，希望能进一步沟通。,0,0,0,2.7,16c9e730-4be2-47c8-8e4e-4e12d80b6183
faf784d2-1c7e-4325-86e2-5328529c5b04,6a465357e290cf78e45161ff,1,我们正好在做相关业务拓展，这个项目很对口。,0,1,0,2.4,47ae30dd-24dd-4276-916e-d19473bdc253
b7c9dbd5-b300-4aaa-b671-3c095f0c3a5c,6a4653571e339065385166b1,1,我们可以承接这个项目，而且价格很合理。,1,0,0,2.1,
672ab932-3eac-4d60-b023-f16a86b1520d,6a46535710aa21f162516fea,1,,0,0,0,3.3,5ae558ba-6acf-4369-a43b-c7512817263c
9c3b0336-87ae-40d9-8099-fd4f41242dbb,6a4653570602db92da515cdc,1,行业经验丰富，知道什么样的内容在这个领域最有效。,0,0,0,1.6,b05da34a-5860-4f49-8b53-b83358184fd3
98839942-353f-4c7b-b9e6-3683255110f7,6a46535746a55d297b515555,1,我们可以保证在约定时间内高质量完成交付。,0,1,1,4.6,79ae894b-bfb4-4a0d-a6b7-de5ada5a7d9c
20e36a35-9740-4daf-85e8-046382087eab,6a4653573d020e069f51764a,1,团队曾获得多个视频类奖项，专业能力得到认可。,1,1,0,1.2,34fdffa4-001e-4abd-94d5-5ed2a8a238ce
5b14b003-e12e-4184-bb3c-771eb063a99d,6a465357ad50f70f63516148,1,,1,1,0,3.4,2290b385-34ba-46ec-8c4e-e306263af521
371bc14c-e07e-4b10-9f24-bcbd7e76395c,6a465357a922434e7b517dad,1,非常有意向合作，我们团队可以快速响应。,0,1,1,1.3,
7a9de71d-da39-44cb-b95b-218b9dd0fe7b,6a46535742f2aa5f225152dd,1,我们之前做的类似视频播放量超百万，效果显著。,1,0,1,3.6,c4f61b21-6b67-47a3-90ad-a4c50d26f3b5
cd04a261-b448-42db-b6c3-384007b9d7f3,6a465357a1cc4c39fa51803e,1,方案上我们可以出三个不同方向供您选择。,0,0,0,2,8e4fbc53-50b0-4534-916f-c9f1195f40f4
09529779-8eec-4846-9fb7-45aa95f44cec,6a465357b8c25c3580515e61,1,,1,1,1,3.4,
8a813081-41fd-43f7-9f32-2722e0796dd8,6a46535767ff7fd8a25153c8,1,您希望视频呈现什么风格？高端大气还是亲民接地气？,0,0,1,3.1,3df16453-c040-4cf4-b690-30686032c287
1ca39f3d-aa51-4190-ae25-df309bb93bb5,6a4653571f7253f4a051599a,1,我们不只是拍视频，更懂得如何用视频帮品牌增长。,0,0,1,2,
